id,tweet,label
9457,i love doing this #selfie #selfie #handsomeboy #usa #bored #samsung #rihnavy,1.0
9458,my laptop ha broken and i feel like my life support machine ha been turned off #whyyy #comebacklaptop apple,0.0
9459,by dbph round 3 of targeting #s #p #a #m #iphone #seo #money #loan #ticket #phone #android #adwords #google #date #partner,1.0
9460,how cute is my phone #instapic #icons #iphone #4s #app #instagram #pink #girl #stripes #sunday,1.0
9461,549ª99 apple iphone 6 64gb etat tres bon #apple #iphone #iphone6 #occasion #prixhappy ,1.0
9462,finally it arrived ¨ watch 42mm stainless steel case with milanese loop #salzburg #apple,0.0
9463,evening at pop up screen in hilly field #park #sky #sunset #trees #night #instagram #photo #iphone,1.0
9464,i hate my phone for ruining my night i could of had a great end of the night #iphone,0.0
9465,all my music deleted off my phoneeven though it wa only 300 song im still sad iphone #jk #idontmeanit,0.0
9466,nature #thunderstorms   #nature #apps #prayforflorida #residence #house #appstore #iphone #ipaded,1.0
9467,iphone 5 ha the battery life of a small town #blink and #youmissit 50 by 9Happyfacesmiley0 am #weak #figureitout #apple,0.0
9468,happybday meu amor #alice #filha #4anos #lindas #igers #iphone #igdaily #instagood #instagood,1.0
9469,alexis make it happen here in green hill #sprint #samsung carolanderson4 sprinttag ,1.0
9470,foxconn employee claim they have posted pic of guard beating them anyone have link apple claim it wa a brawl,1.0
9471,just had to take legit everything off my phone for this stupid update,0.0
9472,lovely day lovely shoot by javafinger #couple #isengsenang #a7r #sony,1.0
9473,deffff woke up at the crack of dawn to realize i did it for nothing #fml apple,1.0
9474,four wheel drive with navigator #frankwilliamsru #b7 #weekdays #selfie #friends #foes #friday #iphone #spawn r #art #purpose #nature #humanity #piano #music #friendspictwittercomfvjebyeudd,1.0
9475,#osx #mavericks doesnt allow me to attach iwork page file to #gmail thats #wft please feedback #apple kind regard,1.0
9476,#apple will be rolling out the #verizon #iphone at #valentines day #sale,1.0
9477,fuck iphones fuck them fuck them fuck them fuck them fuck them #apple,1.0
9478,#apple where the fk is the music i already bought #freemymusic #alreadypaid #appleisblowing,0.0
9479,howw #iphonesia #iphone #instagood #instagram #photooftheday #tweegram #iphoneonly #igers,1.0
9480,this is how you make my tummy feel #iphone #instagram #instadaily #quote #truestory #amman #jo,0.0
9481,i just plugged in my phone at 13 battery and it dropped to 9 #apple,0.0
9482,wadse shadow #nature #iphoto #natgeohub #iphone #bwp #horse #rider #work,1.0
9483,almost here im excited #ps #playstation #ps4 #sony #excited #almost #cantwait ## #lol,1.0
9484,i wish that #samsung win the lawsuint with apple i want galaxytab 101 in europe Heart,1.0
9485,new videogame #naruto #ps4 #storm4 #sasuke #gamer #letsplay #sony #playstation #bandai ,1.0
9486,get bent life talking to my phone #iphone6problems #iphone6 #apple #screenwasmyfault,0.0
9487,cant believe my earphone have already stopped working when i just got this phone yesterday very pissed #pissed #apple #headphones,1.0
9488,i would defend #apple any day of the week except for this one,1.0
9489,we would like to wish you an amazing day make every minute count #tls #today #iphone #accessories #news #life february 25 2017 at 0,1.0
9490,when modern technology meet traditional technique #ipad #samsung #apple #sewing #technology #handmade #techpictwittercomegbs6pewjk,1.0
9491,love my new background #fairy #flowers #colourful #background #samsung #galaxy #s3 #like,1.0
9492,from an old customer thank you #samsung #live #laugh #life #instago #instahub,1.0
9493,#apple #ios #developer forum is really #suck there is no great support but we need to pay 99 per year with stupid supporting #fb #in,1.0
9494,#beauty #shopping #aliusaexpress #iphone #ios #app instant emergency portable battery powered usb port ce,1.0
9495,like and share if you want this mini dual usb car charger #iphone # pictwittercomatruxxrhxn,1.0
9496,enjoying this new 43 screen tv d #43 #samsung #flatscreen #poptv #new #excited,1.0
9497,back to #apple today to get a new phoneplace suck and so doesnt the iphoneonto my 3rd free phone bc they Happyfaceorsmiley,0.0
9498,ha rt professionalone weve only been together for a week but i got her flower a card and a ring too soon #iphone Happyfaceorsmiley,1.0
9499,bundling barry #uk #general #picture #good #god #nice #day #family #today #rain #sony #sonynex5n #vip,1.0
9500,i got it #new #iphone #case #it #black #and #white,1.0
9501,good to be back into my phone but so pissed off that ive lost all my picture music and videosFrownsadandryorpouting,1.0
9502,ive literally updated my io software 3 time in like 3 week what is going on #hateiphones #hateupdates,0.0
9503,check out this video on youtube  #teamfollowback #iphone #celebrityapprentice #thesecret #free #wealth #fact,1.0
9504,cant wait for io 5 to release today #iphone #apple #nerd,1.0
9505,he wa in iron man #uncle #funny #family #throwback #christmastime #ipad #apple #iphone #laugh,1.0
9506,how bad is it that my fallback phone cant even install the facebook app,1.0
9507,new running partner #ipod #nano #ipodnano #music #musicismylife #apple #awesome ,1.0
9508,#funny #suck #striptease #apple #flashers #xxx #adult let have fun hold on a linkConfusion pictwittercomye694je0zq,0.0
9509,hm when will i be able to pay with seqrse online and in your shop #hatecard #future #free #iphone,1.0
9510,excite indulge clap jump #me #home ## #style #share #indulge #iphone #iphone5 #instapic,1.0
9511,the silent speech #graffiti #life #summer #silentspeech #walks #iphone3gs #iphone #brannan,1.0
9512,hello #marshhaazhar #marshaphoto #photooftheday #hello #i #am #smile #samsung #galaxy #tab #2,1.0
9513,make sense #amazon #ebay #monday #sales #weekend #friend #shopaholic #internet #onlineshopping #online #instagood #online #discount #girl #twitter #shopping #boyfriend #girlfriend #ipad #iphone #android #ios #coupon #gift #gifting #shopsmallpictwittercomnogdhkwnyl,1.0
9514,light will guide you home ignite your bone i will try to fix you coldplay playing on #iphone here at #att attshare ® #music,1.0
9515,at office season 2 #selfie #selca #self #camera #b612 #samsung #coreduos #office #fun ,1.0
9516,#mojofluxx rt alexrosindale2012#my #best #friend #them #me #boy #girl #self #iphone #preston #leeds # #ff,1.0
9517,hacker wifi password prank #android #apps #beautiful #cute #colors #igers #iphoneonly #iphone,1.0
9518,hello is it me your looking for if not it should be #tweet #rabbitsofinstagram #bunniesofinstagram #rabbit #hop #bounce #charlie #houserabbit #bunnylove #rabbitsofig #shotoniphone #apple #iphone7plus #photography #photographer #family #ch pictwittercomfdkddmhsll,1.0
9519,fuck you #apple fuck you for being a shitty #linux shell fuck you for promoting shitty year old tech a revolutionary fuck you for trying to force unneeded technological advancement just overall pictwittercomf6lesjhxwh,1.0
9520,new reallyreal v21 #photobooth for #iphone #ipad #dating #college #sorority pi pictwittercomoil40aqhpv,1.0
9521,me right now after seeing that my iphone x will arrive today #christmasinnovember #iphonex #dontjudgemepictwittercomnn1y7mgkqk,1.0
9522,why michelle came home #tcot #nascar #theater #movies #single ## #ipad #iphone #windows7,1.0
9523,extra chuck #twitter #rabbitsofinstagram #bunniesofinstagram #rabbit #hop #bounce #charlie #houserabbit #bunnylove #rabbitsofig #shotoniphone #apple #iphone7plus #photography #photographer #family #sleep #bedtime #cute #sweet #sweetie #beautifulpictwittercomroasqcabsy,1.0
9524,melis and i have all the #fun Laughing Out Loud i my #sisters #iphone #instagram #family,1.0
9525,a random coin laundry in selma #life #picoftheday #coinlaundry #california #instagood #photooftheday #tbt #instadaily #iphonex #monday #laundry #amazing #photography #snapseed #goodlife #traveling #summer pictwittercomot23j88v6h,1.0
9526,another reason to #hateapple apple deleted user nonitunes music and didnt tell them about it,1.0
9527,iphone #me #iphone #like #navidad #mirror #tagsforlikes #follow4follow #like4like #awesome,1.0
9528,nashville i love you    #nashville #tennessee #photography #iphone #pedestrianbridge,1.0
9529,photo oh yeah #apple #family #ipad #ipadair #stevejobs #iwanteverythingapple #shopping #day,1.0
9530,baby donut with junjun #donuts #calorful #samsung #instalike #like4like #afternoon ,1.0
9531,last week #yumstuff #teamhealthy #foodpost #apple #pb #ice #cinnamon #protein #water #fitfam pictwittercom8jwkl1ezq2,1.0
9532,apple user since 1994 iphone 11 mo old cant make or get call now ask 27 for postage #apple customer,1.0
9533,teresa may officially take over as #news #photography #fashion #health #fail #tech #ipad #iphone #funny #lol,1.0
9534,lovin my new cutie baby bear case and that bling bling thing hihihi #happiness it #samsung,1.0
9535,gain follower rt this must follow me i follow back follow everyone who rts gain #iphone #sougofollow p,1.0
9536,stamford bridge #stamford #england #chelsea #minion #samsung #davidluiz #bieber #minions,1.0
9537,i when #people #hashtag their whole #tweet and then add random stuff at #the end #iphone #in2010 #fb #youfailattwitter,1.0
9538,siri let me down easy #siri #iphone #screencap #her #spikejonze #breakup #easteregg,1.0
9539,tombraider im so for this #news #holiday2016 #laracroftcomesbackhome #playstation4 #sony,1.0
9540,photo #me #selfie #latina #hispanic #girls #life #hair #iphone #instagood #instagram #igfamily #igers,1.0
9541,apple #iphone update to o 30 finally worked after an hour of trying #apple,1.0
9542,#free on #ipad #iphone #kindle for amazon prime member wolfe the ghost pattern #rt #twitter,1.0
9543,applesupport no service is available for indian purchase device in indiavery shocked to know this money is wasted no proper support form apple customer relation team case id 100430083813 service report attached #nomoreappledevice #cheaters #fake #fee,1.0
9544,i need to see this mv on my laptop but this thing isnt working pictwittercom0ngjsry6by,1.0
9545,finally arrived in kiel #setlife #film #work #hotrock #kiel #sony #fs700 #gopro #shoot,1.0
9546,my new love finally apart of this century #galaxy #samsung,1.0
9547,my phone died at 16 and i had to walk home with no music #apple,0.0
9548,amazing all those 176pixels are going to change this industry #apple,0.0
9549,hallo talk #greyhair #hairstyle #morning #samsung #girl #hair #house #picture #horse #sexy #lady #womanpictwittercomb04h0hgxet,1.0
9550,riversun #picstich #tagsforlike #photooftheday #2012 #samsung #instamood #su ptaec brother,0.0
9551,so excited #new #computer #sony #vaio #notebook #as ## #my #dad #so #much #thanks,1.0
9552,just realized i wore the same shirt all weekend #lazy #winning #teenthings #iphone #supermoon #soserious #rollingstone,1.0
9553,an apple a day keep the doctor away take care  #autumn #healthy #apple #september #you #jungle #life #linz #austria #coachingpictwittercomnytffsawad,1.0
9554,macbook in for repair thanks #apple for replacing the bezel on my laptop free of charge and i didnt even make an appointment,0.0
9555,my new phone im so happy with it #samsung #newphone,1.0
9556,love shopping list video  #iphone #dating #blackbook go #premiummore feature,1.0
9557,my first television is here yayyyyyyy #led #tv #samsung #holi #entertainment,1.0
9558,first an ipad and now this shit i feel so dirty #justtobuildanapp lucytraverspictwittercomv6oci8xwdp,0.0
9559,building my #zumba playlist for #2012 #exercise #fitness #dancing #gym #apple #itunes,1.0
9560,i finally got the iphone 5 goodbye droid #apple #iphone,1.0
9561,#beaupre bubble and crawfish #beaupre #crawfish #summer #court #iphone by spoodles25 pictwittercomzrfnfp7c8q,1.0
9562,true love #piscina #nofilter #summer sophia ly #cute #iphone #photooftheday,1.0
9563,hey guy look iphone6splus128gbbrand goldgsmfactory #money #today #life #amazon #birthday #sale #android #windows #nokia #samsung #iphone #phone #smartphone #motorola #offers #bestprice jul 31 2018 06Happyfacesmiley0pm,1.0
9564,im just about ready to throw my phone off a bridge #apple #iphones,0.0
9565,10pcs exquisite squishy random charm in #iphone strap #toys decor #free #shop #style #sales #today #giveawaypictwittercom3ae3juiypi,1.0
9566,found this adorable little area yesterday #park #trees #green #happiness #outdoors #nyc #brooklyn #gr# #beautiful #colors #shotoniphone #iphonex ,1.0
9567,my dad yours #lunch #apple #sandwich #healthy #yum #fatty,1.0
9568,gain follower rt this must follow me i follow back follow everyone who rts gain #iphone #sougofollow 5h2,1.0
9569,#philtrum is a word correctly spelled for that matter #stupidios #fuckingretards #apple #yourdictionary #improveit #nigga,1.0
9570,here are the 4 gun control #news #photography #fashion #health #fail #tech #ipad #iphone #funny #lol,1.0
9571,parking lot #ankuriview #iphoneography #shotoniphonex #mobilephotography jj #iphone #instagram #jjforum #sky #ig #iphoneography ffiphonesia #photooftheday #instamood ffinstagood #iphoneonly ffigers ffinstagramhub #popular #bestoftheday #dog  pictwittercomgw81awj9fc,1.0
9572,small present for my mama #washingmachine #samsung #present #instapic #picoftheday anapa,1.0
9573,always be happy #alwaysbehappy #smile #fruits #apple #banana #orange salah al,1.0
9574,apple #apple #iphone5s #gold #macbookair #bonze #haha #inlove #boy #kosovo #prizren,1.0
9575,my cousin is literally the cutest look at him owning that #iphone #hipster #family,0.0
9576,bought myself a little moving in present eeeeeeek #apple #macbook #pro,1.0
9577,first picture on my new tablet #samsung #galaxy #earlybirthdaygift it #birthday #bestdayever #,1.0
9578,#caribbean #food #cook with #caribbean #cookup #recipes for #iphone #ipad,1.0
9579,finally got my birthday present #birthday #gift #present #phone #mobile #apple,0.0
9580,follow capetownsup on instagram #sup #surf #fun #capetown #funny #sexy #me #samsung pictwittercommhgbkzq4w0,1.0
9581,give your love one the apple watch series 3 this valentine day for half of the price #apple #applewatch #gift #valentinesday #deals #discount #mobile #tech #news #trend #ios #tmobile #features #valentine #smartphone #iphone #iphonex pictwittercome4qq7yda6d,1.0
9582,we would like to wish you an amazing day make every minute count #tls #today #iphone #accessories #news #life august 26 2016 at 07,1.0
9583,live live #smart with samsungmobile device mibazaarstore just click here #samsung pictwittercomksyc5amw4d,1.0
9584,vocab star free #iphone #puzzle #app my blog review puzzle apps enjoy #rubik #sudoku #occupy ## #money,1.0
9585,preorder mlb 14 the show and sony is a bigger no show than the bronco in the superbowl #sony #mlb14theshow #xboxiswaybetter,1.0
9586,the #prophet a a #husband #iphone #android #kindle #book february 25 2017 a,1.0
9587,never miss the moment #sonya58 #sony #sonyph #dslr #photography #moments #life #gadgets #electronics #abensonpictwittercomdomzlxx38a,1.0
9588,#francocovidirector #ciak #video for chicco #sonyvideo #baby in #sony #spot,1.0
9589,gain follower rt this must follow me i follow back follow everyone who rts gain #iphone #sougofollow #ff 2to,1.0
9590,#axiomtelecom #samsung #customer #service #center #work #hard # everyday #smile #enjoyment,0.0
9591,annoying girl and the serious man #samsung #live #laugh #life #filchi #chinese #darthvader,1.0
9592,fruitstoreninja corymoll credobull# screenshots of mypage ive settled many scheduling issue with those mgmt #apple,1.0
9593,new toy #sony #pad #xperiatabletz #screen #makebelieve #happiness #perfect #gift #present,1.0
9594,all these different brand like canonusa nikonusa sony kodak but you cant hold them to see how they feel when your #photagraphing #firstworldproblems #samsung #jeremytryit2 #photo #technology #tech #influencer #nikon #tryit2 #instagood #sony #canonpictwittercomjp1qrlvnoh,1.0
9595,backup pack on #bestdealssection   #deal #iphone #tablets #gift #smartphones #samsung #holiday #gifts pictwittercomb0qrcweqjq,1.0
9596,for my #haters #enemy #friend #high #school #miracle #samsung #galaxy #friendship #happiness #score,1.0
9597,time to kill try an acclaimed story some r #free #rt #smashwords #apple #ipad #nook #sony #kobo 4th of july,1.0
9598,apart of the oneplus family now #oneplus #newmobile #x #hongkongtodenmark,1.0
9599,my beautiful mom and her grandkids Happyfaceorsmiley #family #baby #igers #igersmanila #iphone,1.0
9600,new magic trackpad arrived yes happy me am feel so good nananana #apple #fanboy,1.0
9601,samsung edition #samsung #selfie #marva #beauty #beautiful #cute #hijab #latepost,1.0
9602,i wish my phone would just magically start to work right again #apple #iphone #hatred,0.0
9603,been trying to sync for 10 fucking minute #apple #ipod pictwittercomi2gbuxkp5s,0.0
9604,#samsung #galaxys5 i love you longest 3 month of my life good riddance #blackberry samsungmobile #worththewait,1.0
9605,finally i am a proud owner of the new ipad #ipad #apple #instagramer #macbook #technology,1.0
9606,cool rt dhiniarianti i lop it #instagram #iphonesia #iphone4 #iphone #follow,1.0
9607,#android and #iphone apps make your life fun filled if you #music with these #bestapps for music,1.0
9608,my phone is acting like a woman #disfunctional and not doing what i want it to do iphone,0.0
9609,gain follower rt this must follow me i follow back follow everyone who rts gain #iphone #sougofollow 716,1.0
9610,eating grape #shoutouts #indian #malayali #fun #tbt #tbs #tagging #photography #iphone #users,1.0
9611,alainahalim i swear it actually made my signal worse io 6 is killing my battery and photo stream is pissing me off xxx,1.0
9612,night with sam young #instagramers #instagood #statigram #tweegram #iphonesia #iphone,1.0
9613,10pcs exquisite squishy random charm in #iphone strap #toys decor #free #shop #style #sales #today #giveawaypictwittercomy3ph1ztjf1,1.0
9614,just this precise moment i am thinking death wa too good for steve job #bastardupdates,1.0
9615,gain follower rt this must follow me i follow back follow everyone who rts gain #iphone #sougofollow 8k,1.0
9616,timelapse with the #gopro this evening #gopro #goprofamily #crazy #dreams #change #world #outdoors #yorkshire #sunset #wow #huddersfield #manchester #photography #nikon #samsung #galaxy #aerial #phantom #timelapse #hero #snow #winter #perfect #weather #dronepictwittercom5h8bdckswb,1.0
9617,no #photo #effects just #pure #beauty #iphone #iphonepics #sunset #backyard #home with dagetheevil #lifepictwittercomrlyy9ibedr,1.0
9618,apple music y apple news se inspiran ­en window phone #apple #ios,1.0
9619,point of view #ale #alepaolo #noi #amore #time #sirmione #iphone #iphonesia,1.0
9620,got a new phone yesterday god it like ive been re born sooo much fun and take beautiful photo #samsung,1.0
9621,working #office #working #day #business #smile #boy #sony #life #gep #instalike #instagram,1.0
9622,#iphone #family #friend #night #party #kz #fun #astana damiri hosemina,1.0
9623,like indiana jones #jones #leder #book #instagood #instamood #school #new #iphone,1.0
9624,#lakeitamarie #wedding day reposting this from #instagram it wa such a beautiful pic is on my mind #soulmate #gym #bigday #travel #melanin #groom #pretty #fire #music #adventure #iphone #sexy #photooftheday #vscocam #beautiful #blacklove #sayyestothedress #funpictwittercomo60alhe3yr,1.0
9625,how selectashane #installing #sony #acid on #mac #excited #music #editing #djlife ,1.0
9626,ijustine surely there is an app for this i thought there wa an app for everything p #lol,1.0
9627,how are you doing today so far #thoughts #findyourhappyplace #sales #friend #shopaholic #instagram #help #amazon #online #discount #girl #kids #shopping #boyfriend #girlfriend #ipad #iphone #android #tweet #coupon #gift #canada #mexico #viral #ebaypictwittercomel8jel17bs,1.0
9628,now apple want samsung cellphone and tablet off the market what about consumer that like samsung better #boycottapple,1.0
9629,it ridiculous how fast this piece of # iphones battery dy,0.0
9630,randitha #couple #instagood #instamood #instanesia #instamakassar #imagechef #like #instadaily #iphone,1.0
9631,#numbers #addict best #iphone #puzzle #game ever united state it draider,1.0
9632,25 off macbooks bsno way i am believing that if it true i will buy them and sell it on cl #rumors #apple,1.0
9633,so today i realized that my new 5 doesnt charge with the cable i bought at a gas station when my iphone 5 did #apple,0.0
9634,enjoy right now today fucktyler #scumfuckflowerboy #vibes #theprocess #portrait #happiness #portraiture #fashion #portrait #art #sony ,1.0
9635,look who just entered into the family today #sony #stereo #earphones #grate pictwittercombkgtkkkeng,1.0
9636,thanks my love #me #belt #guess #cintura #bella #bellissima #iphone #tagsforlikes #instagood,1.0
9637,i Heart my hair #me #hair #tonight #curly #brown #samsung #android #instagram #instadaily #insta,1.0
9638,rt midevil2323 via instagram #sony #a5100 #wifi #mirrorless #flipscreen #super pictwittercomrop4o7ujof,1.0
9639,dear #apple your accessory #suck i have yet to find a charger that wont break invest in plan for better charger #seriously,0.0
9640,about to reset my phone here hoping it doesnt totally blow up and backfire in my face #princessprobz #iphone,0.0
9641,i love my new gs6 from tmobile it is amazing and the service is great #tmobile #uncarrier #amazing #samsung #galaxys6,0.0
9642,laciadrianna really just need to figure out a way to get rid of my iphone and get back to my droids #phoneissues iphone told You,1.0
9643,we would like to wish you an amazing day make every minute count #tls #today #iphone #accessories #news #life may 30 2015 at 0700am,1.0
9644,apple #apple one thing i hater about this #mouse the #buttery finish so fast am not now #macworld macworldpictwittercom5uh4a4vt,1.0
9645,google v apple choose your poison at least you can eat apple,0.0
9646,thanks #apple since my last update im only getting partial text and call,0.0
9647,#bono #theedge #larrymullenjr #band #adamclayton #legend #iphone #irish #d city of blinding light,1.0
9648,photo take my hand walk with me #life #age #years #friends #bff #mother #daughter #remember #iphone,1.0
9649,#me #myself #couple #mine #girl #photooftheday #webstagram #iphonesia #iphone with my love #miss,1.0
9650,#designshowcase #webdesign by whatsuprubberduck look what arrived #apple #iphone6 #gangster #ios #webdepictwittercomvp3x9tiuoe,1.0
9651,oh yea because clearly hp is going to know how to solve a problem with your fucking product #fuckingridiculous,0.0
9652,the iphone is a piece of shit i cant update or even use half of my apps and i cant even change my apple id #apple,0.0
9653,went to bed with my phone at 70 woke up with it at 30 #sprint #samsung,0.0
9654,i booked it #travel #makemesmilein3words  #nature #apps #iphone #ipad #makemesmilein3words,1.0
9655,i hate you #apple right now you suck you gave me an appraisal and now it automatically changed,1.0
9656,chelseaamaxwell i cant stand it i honestly want to smash my phone #goodjob #apple,0.0
9657,25 off #iphone case #samsung #case and iphone wallet use btscases25 #giftoriginal #summer2017 #breakfast ,1.0
9658,cuteeHeart #nephew #cute #instanesia #instagram #instaphoto #instandroid #like #expression #samsung #gal,1.0
9659,happy girl new ipod touch with 64 gb memory d #ipod #music #apple #white #girl,1.0
9660,photo welcome back meatball #pretty #cute #gorgeous #beauty #ig #iphone #ignation #instahub,1.0
9661,irritated so to apple for outsourcing their job so they dont have to pay tax they owe like everybody else #apple,1.0
9662,swear to god everything to do with apple is just screwing up today iphone,0.0
9663,from ex #ex #boyfriend #text #iphone #imessage #cute #lol #heartbeaker #brokenheart #cry #sad,1.0
9664,im not just saying this to be nice but #sony make the clearest brilliant headphone ever im so grateful i purchased them #music,1.0
9665, shopping today it #shoping #zara #starbucks #beats #apple #japan #instadaily,1.0
9666,wa at the apple store today what an experience i loved it i also love my new ipad 2 Happyfaceorsmiley #apple Embarrassedorblushing,1.0
9667,when you have to wait 8 hour to reset your freaking password for your apple id because you cant answer a security question apple,0.0
9668,my #mom is too cute #ollie #shitzu #poodle #seattle #206 #baby #beautiful #iphone #shihtzu,1.0
9669,rt joeyinteractive preordering my iphone 4 #iphone #gadget me too apple site is getting hammered right now,0.0
9670,my mom and grandpa were impressed to say the least if you dont have an #iphone you dont have an #iphone,1.0
9671,check out my new samsung galaxy alpha #newsmartphone #samsung #galaxy #alpha #trendy,1.0
9672,yayayay finally got a laptop all ready for #university now d #samsung #laptop,1.0
9673,all i want is to shut my phone off and put it away but it turn right back on after i shut it off #followuptweet iphone,1.0
9674,and the saturday shennanigans have begun #saturday #fun #sister #travel #video #amazing #samsung #watch #blog #beautifulpictwittercomsuocv89qo4,1.0
9675,my sony z1 Happyfaceorsmiley #sony #work #emails #simple #quadcore #camera #memories #selfie #tattoo,1.0
9676,loving my new glitter phone #pink #girl #sony #glitter #phone,1.0
9677,when your phone wont receive imessages and wont charge #pieceofshit,0.0
9678,the new design and funtions for #ipod which is #music now that come with #ios5 from #apple #fail,0.0
9679,am i the #only #one that find the #new #apple #iphone8 #colors #ugly i just looked at them and i am soooo that i got the #iphone7plus #iphone #tech,1.0
9680,liked this on instagram dontbenakedpl #case #krakow #forsale #sweet #fashion #iphone #iphone6 #victoriapictwittercomqw1gqfoubk,1.0
9681,gain follower rt this must follow me i follow back follow everyone who rts gain #iphone #sougofollow 9z,1.0
9682,make a phone out of glass breathe on it too heavy wonder why it shatters #samsung,1.0
9683,demin in cold wall #samsung #nx3000 #photooftheday #followme #photooftheday #smile #friends,1.0
9684,thankyou tito zyriel abille for this i love it Happyfaceorsmiley #samsung #s5 #brandnew #lte it  feeling happy at,1.0
9685,my crappy laptop froze whilst my ipod wa sinking dont wanna pull it out incase it wipe my ipod,1.0
9686,music lover #sony #sonyaudio day #smile #sunglasses #instagram #instagood,1.0
9687,morning everyone #mykepikachu #model #brandambassador #productconsultant #asianboy #modelborneo #iphone7plus #iphone #borneo #sarawakpictwittercomfchcs84ibl,1.0
9688,happy to see my new phone cover when i reached home #galaxy #sii #s2 #galaxys2 #samsung #cover #red,1.0
9689,# revision in the #sun spot stefanmantha #summer apple #nature #work #10likes #apple,1.0
9690,first teenager ever to be forced to get a smart phone that doesnt want one,1.0
9691,we could make this last forever so please dont stop the rain #iphone #instaviña,1.0
9692,samsung saying the next big thing is already here and then say the product is coming soon doesnt make sense #stupid #apple,0.0
9693,ohand my apple id password ha been reset not by meConfusion 6 time this week #getanandroid,1.0
9694,ha haaaaa rt lllipppsss rt yeahstunna if your #iphone not att you showed love but all the wrong  your opinion,1.0
9695,i never get sick of waking up next to these 2 #coffee #iphone #apple #goodmorning #joyjoy,0.0
9696,my phone died and ha been sitting on the charger for over an hour and it still wont turn on #apple #ios7,0.0
9697,i love me kkk #me #sunday #morning #now #nice #beautiful #brazilian #funny #good #today #iphone,1.0
9698,we cant get enough of this rich and fluffy ontario apple stuffed french toast by producesimple #apple #fresh #summer #healthy #diet #food #tasty,1.0
9699,10pcs exquisite squishy random charm in #iphone strap #toys decor #free #shop #style #sales #today #giveawaypictwittercom6su9fjusbu,1.0
9700,steve job get the day off and my phone stop working,0.0
9701,aww i check me out on a samsung commercial i filmed last yearHappyfaceorsmiley #greatful #samsung #bestbuy,1.0
9702,io 7 is bullshit my messaging keep crashing along with half of everything else #apple,1.0
9703,ugh ordered orange juice and they gave me apple juice asdaserviceteam #grim,1.0
9704,babushka 4th floor landing floral offering #metromanb7 #weekdays #selfie #friends #foes #friday #iphone #spawn r #art #purpose #nature #humanity #piano #music #passionpictwittercom8oj6loum34,1.0
9705,phone not turning on been unresponsive since 2 oclock dying here #theworldreallyisending #iphone5problems apple #nophonefornow,1.0
9706,i am so fucking angry that all mine and danieltruelove9 photo from the zoo and harry potter studio have been deleted Frownsadandryorpouting,0.0
9707,i cant imagine going through the day without an iphone i love my iphone #iphone,0.0
9708,love my #shoes #random #cab #evening #dinner #london #instadaily #instagram #pictures #samsung,1.0
9709,maneeezay dont text me if you dont have imessage those green bubble annoy the # out of me oops Laughing Out Loud #androidforever,1.0
9710,dear #apple i buy your fucking product and find out it going to cost me 30 a year to wirelessly stream music to my television,0.0
9711,edinburgh castle from prince st edinburgh scotland #instagood #tbt #photooftheday #instamood #iphone pictwittercomop2nq7641u,1.0
9712,we would like to wish you an amazing day make every minute count #tls #today #iphone #accessories #news #life august 02 2017 at 07,1.0
9713,if i seriously just lost all my stuff on my phone i will not be happy,0.0
9714,lifetime #sunset #beautiful #nature #landscape #perfection #vegan #lifeisgood #moment #apple,1.0
9715,giant #fuckyou to #apple for their lack of #customerservice on an issue ive had since my 5 arrived,1.0
9716,i just squealed at the podtmaneeee d #mac #macbookpro #laptop #apple #new #excited,1.0
9717,seems like every 2 yr the #iphone just crap out they want You 2 keep buying new one #apple #iphone #pissed #pissedoff,0.0
9718,#2014 #new #year by #sony #a7 #2870oss at #ø #ÿø #ÿ¬ #33 #¡¡ª #seoul #city #korea,1.0
9719,new computerHappyfaceorsmiley #underdoxx #new #pc #corsair #intel #i5 #msi #nvidia #gtx970 #z170a #r6siege #samsung #oppapictwittercomtg97aiofjm,1.0
9720,i just #hateappleapple try to block sale of samsung galaxy tab 101 in u ,1.0
9721,#selfie from #samsung #galaxya8 #india #mumbai #tp #random #enjoy  ,1.0
9722,quote app spacial pic  #photography #usa #girl poem #valentineapp #iphone #liebe 972,1.0
9723,love is all you need Heart #hands #sketch #iphone #instagram #drawing #picture #hearts #one,0.0
9724,solitary amongst the crowd #ny #nyc #newyork #newyorkcity #manhattan #chelsea #westside #igers #igny #nycphotographer #nycphotography #explore #exploremore #beautiful #instagramhub #photography #instalike #instagood #iphoneonly #iphone #iphonep pictwittercomebpbcvvrjr,1.0
9725,zebra love for your #ipad #iphone get free economy shipping on 50 order use code,1.0
9726,happy weekend #weekend #hotweater #sun #summer #sunshine #party #apple #snapchats #fun #dj #beats #iphonex #watch #soundcloud #sounds #itunes ,1.0
9727,managed to grab a few pic when out for my walk today #weatherni #ilovesnow #snow #iphonex angieweather bbcweather barrabest weathercee newslineweather apple #applepictwittercomk8cdmlmqh9,1.0
9728,my new baby #sony #xperiaz3compact #limegreen #amazing #inlove #instamood #instagood Happyfaceorsmiley Heart,1.0
9729,new toy ipad mini #ipad #mini #ipadmini #apple #32gb #siri #appleinc #16th #dad #thankyou #newtoy #t,1.0
9730,apple crumbleHappyfaceorsmiley #apple #crumble #icecream #rainy #day #saturday #tired #mum #yobar,0.0
9731,#istanbul #hagiasophia #byzantine #history easter #education #travel #teachers #apple store #¥¥¨¥¥¯ø¥¥ñ¥«ø¥,1.0
